"REF_DATE","GEO","DGUID","Economic family type","Household food security status","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611458","5.14.6.1","35","D","","","0"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611459","5.14.6.2","19.7","D","","","1"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004070","5.14.2.1","7","E","","","0"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004071","5.14.2.2","3.8","E","","","1"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004072","5.14.3.1","28","D","","","0"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004073","5.14.3.2","15.9","D","","","1"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004074","5.14.4.1","16","D","","","0"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004075","5.14.4.2","9.1","D","","","1"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004076","5.14.5.1","12","D","","","0"
"2020","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004077","5.14.5.2","6.7","D","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004078","5.15.1.1","52","C","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004079","5.15.1.2","84.7","B","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611460","5.15.6.1","9","D","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611461","5.15.6.2","15.3","D","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004080","5.15.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004081","5.15.2.2","4.9","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004082","5.15.3.1","6","E","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004083","5.15.3.2","10.4","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004084","5.15.4.1","5","E","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004085","5.15.4.2","7.4","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004086","5.15.5.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004087","5.15.5.2","3.0","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004088","5.16.1.1","18","D","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004089","5.16.1.2","82.4","C","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611462","5.16.6.1","4","E","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611463","5.16.6.2","17.6","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004090","5.16.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004091","5.16.2.2","","F","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004092","5.16.3.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004093","5.16.3.2","13.3","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004094","5.16.4.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004095","5.16.4.2","10.6","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004096","5.16.5.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004097","5.16.5.2","","F","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004098","5.17.1.1","34","C","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004099","5.17.1.2","86.0","B","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611464","5.17.6.1","6","E","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611465","5.17.6.2","14.0","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004100","5.17.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004101","5.17.2.2","5.2","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004102","5.17.3.1","3","E","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004103","5.17.3.2","8.8","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004104","5.17.4.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004105","5.17.4.2","5.6","E","","","1"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004106","5.17.5.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004107","5.17.5.2","","F","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004108","5.18.1.1","91","B","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004109","5.18.1.2","78.0","B","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611466","5.18.6.1","26","D","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611467","5.18.6.2","22.0","D","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004110","5.18.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004111","5.18.2.2","3.2","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004112","5.18.3.1","22","D","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004113","5.18.3.2","18.7","D","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004114","5.18.4.1","12","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004115","5.18.4.2","10.1","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004116","5.18.5.1","10","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004117","5.18.5.2","8.7","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004118","5.19.1.1","47","C","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004119","5.19.1.2","82.2","B","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611468","5.19.6.1","10","D","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611469","5.19.6.2","17.8","D","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004120","5.19.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004121","5.19.2.2","3.8","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004122","5.19.3.1","8","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004123","5.19.3.2","14.0","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004124","5.19.4.1","5","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004125","5.19.4.2","8.7","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004126","5.19.5.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly males not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004127","5.19.5.2","5.3","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004128","5.20.1.1","44","C","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004129","5.20.1.2","74.0","C","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611470","5.20.6.1","15","D","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611471","5.20.6.2","26.0","D","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004130","5.20.2.1","","F","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004131","5.20.2.2","","F","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004132","5.20.3.1","14","D","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004133","5.20.3.2","23.4","D","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004134","5.20.4.1","7","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004135","5.20.4.2","11.4","E","","","1"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004136","5.20.5.1","7","E","","","0"
"2020","Nova Scotia","2016A000212","Non-elderly females not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004137","5.20.5.2","12.0","E","","","1"
"2020","New Brunswick","2016A000213","All persons","Food secure","Number of persons","Number","223","thousands","3","v1288004138","6.1.1.1","619","A","","","0"
"2020","New Brunswick","2016A000213","All persons","Food secure","Percentage of persons","Percent","239","units","0","v1288004139","6.1.1.2","81.6","A","","","1"
"2020","New Brunswick","2016A000213","All persons","Food insecure","Number of persons","Number","223","thousands","3","v1529611472","6.1.6.1","140","C","","","0"
"2020","New Brunswick","2016A000213","All persons","Food insecure","Percentage of persons","Percent","239","units","0","v1529611473","6.1.6.2","18.4","C","","","1"
"2020","New Brunswick","2016A000213","All persons","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004140","6.1.2.1","46","D","","","0"
"2020","New Brunswick","2016A000213","All persons","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004141","6.1.2.2","6.0","D","","","1"
"2020","New Brunswick","2016A000213","All persons","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004142","6.1.3.1","94","C","","","0"
"2020","New Brunswick","2016A000213","All persons","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004143","6.1.3.2","12.4","C","","","1"
"2020","New Brunswick","2016A000213","All persons","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004144","6.1.4.1","54","D","","","0"
"2020","New Brunswick","2016A000213","All persons","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004145","6.1.4.2","7.1","D","","","1"
"2020","New Brunswick","2016A000213","All persons","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004146","6.1.5.1","40","D","","","0"
"2020","New Brunswick","2016A000213","All persons","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004147","6.1.5.2","5.3","D","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food secure","Number of persons","Number","223","thousands","3","v1288004148","6.2.1.1","517","A","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food secure","Percentage of persons","Percent","239","units","0","v1288004149","6.2.1.2","82.6","A","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure","Number of persons","Number","223","thousands","3","v1529611474","6.2.6.1","108","C","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611475","6.2.6.2","17.4","C","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004150","6.2.2.1","39","D","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004151","6.2.2.2","6.3","D","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004152","6.2.3.1","69","C","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004153","6.2.3.2","11.1","C","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004154","6.2.4.1","41","D","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004155","6.2.4.2","6.6","D","","","1"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004156","6.2.5.1","28","D","","","0"
"2020","New Brunswick","2016A000213","Persons in economic families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004157","6.2.5.2","4.5","D","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288004158","6.3.1.1","109","B","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288004159","6.3.1.2","90.9","A","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611476","6.3.6.1","11","D","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611477","6.3.6.2","9.1","D","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004160","6.3.2.1","4","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004161","6.3.2.2","3.3","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004162","6.3.3.1","7","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004163","6.3.3.2","5.8","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004164","6.3.4.1","5","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004165","6.3.4.2","4.4","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004166","6.3.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004167","6.3.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food secure","Number of persons","Number","223","thousands","3","v1288004168","6.4.1.1","81","B","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food secure","Percentage of persons","Percent","239","units","0","v1288004169","6.4.1.2","91.2","A","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure","Number of persons","Number","223","thousands","3","v1529611478","6.4.6.1","8","D","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure","Percentage of persons","Percent","239","units","0","v1529611479","6.4.6.2","8.8","D","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004170","6.4.2.1","3","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004171","6.4.2.2","3.6","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004172","6.4.3.1","5","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004173","6.4.3.2","5.2","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004174","6.4.4.1","3","E","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004175","6.4.4.2","3.5","E","","","1"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004176","6.4.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in elderly couples","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004177","6.4.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288004178","6.5.1.1","27","D","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288004179","6.5.1.2","90.1","C","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611480","6.5.6.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611481","6.5.6.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004180","6.5.2.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004181","6.5.2.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004182","6.5.3.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004183","6.5.3.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004184","6.5.4.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004185","6.5.4.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004186","6.5.5.1","","F","","","0"
"2020","New Brunswick","2016A000213","Persons in other elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004187","6.5.5.2","","F","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288004188","6.6.1.1","408","A","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288004189","6.6.1.2","80.7","A","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611482","6.6.6.1","98","C","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611483","6.6.6.2","19.3","C","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004190","6.6.2.1","35","D","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004191","6.6.2.2","7.0","D","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004192","6.6.3.1","62","D","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004193","6.6.3.2","12.3","D","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004194","6.6.4.1","36","D","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004195","6.6.4.2","7.1","D","","","1"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004196","6.6.5.1","26","D","","","0"
"2020","New Brunswick","2016A000213","Persons in non-elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004197","6.6.5.2","5.2","D","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food secure","Number of persons","Number","223","thousands","3","v1288004198","6.7.1.1","99","C","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food secure","Percentage of persons","Percent","239","units","0","v1288004199","6.7.1.2","83.6","B","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure","Number of persons","Number","223","thousands","3","v1529611484","6.7.6.1","20","D","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure","Percentage of persons","Percent","239","units","0","v1529611485","6.7.6.2","16.4","D","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004200","6.7.2.1","6","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004201","6.7.2.2","5.0","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004202","6.7.3.1","14","D","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004203","6.7.3.2","11.5","D","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004204","6.7.4.1","8","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004205","6.7.4.2","7.0","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004206","6.7.5.1","5","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couples","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004207","6.7.5.2","4.5","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food secure","Number of persons","Number","223","thousands","3","v1288004208","6.8.1.1","184","B","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food secure","Percentage of persons","Percent","239","units","0","v1288004209","6.8.1.2","82.4","B","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure","Number of persons","Number","223","thousands","3","v1529611486","6.8.6.1","39","D","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure","Percentage of persons","Percent","239","units","0","v1529611487","6.8.6.2","17.6","D","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004210","6.8.2.1","19","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004211","6.8.2.2","8.7","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004212","6.8.3.1","20","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004213","6.8.3.2","8.9","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004214","6.8.4.1","12","E","","","0"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004215","6.8.4.2","5.4","E","","","1"
"2020","New Brunswick","2016A000213","Persons in couple families with children","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004216","6.8.5.1","8","E","","","0"
